entity,
HUD运行能力，1133架运输飞机具备HUD能力，具备HUD特殊Ⅰ类标准的机场82个（2018年新增8个），具备HUD特殊Ⅱ类标准的机场19个，具备HUDRVR150米起飞标准的机场10个,
全行业,
225个运输机场,
PBN飞行程序，地形复杂的22个机场配备RNPAR程序，98%的运输飞机具备ADS-B能力，32家航空公司应用了15电子飞行包（EFB）,
截至2018年底,
民航,
驾驶员有效执照总数为61492本,
比上年底增加5727本,
运动驾驶员执照（SPL）894本,
私用驾驶员执照（PPL）3735本,
商用驾驶员执照（CPL）32084本,
多人制机组驾驶员执照（MPL）185本,
航线运输驾驶员执照（ATPL）24594本,
截至2018年底,
空管系统,
专业技术人员共17757人,
比上年新增443人,
空中交通管制人员8851人,
比上年新增481人,
2018年,
我国,
29个国家或地区,
双边航空会谈或书面磋商,
截至2018年底,
我国,
其他国家或地区,
双边航空运输协定126个,
比上年底增加4个,
亚洲有44个（含东盟）,
非洲有27个,
欧洲有37个,
美洲有11个,
大洋洲有7个,
2018年,
全行业,
862架航空器国籍登记,
运输航空器444架,
通用航空器418架,
通用航空器连续两年超过400架,
2018年,
民航适航审定部门,
212份航空器型号批准证件,
18份生产批准证件,
航油航化产品批准函24份,
2018年,
民航,
固定资产投资总额1957.8亿元,
基本建17设和技术改造投资857.9亿元,
比上年下降1.3%,
基本建设和技术改造投资,
机场系统,
678.6亿元,
空管系统,
44.5亿元,
安全安检消防系统,
3.7亿元,
信息系统,
14.0亿元,
科研、教育系统,
2.7亿元,
油料系统,
21.9亿元,
机务维修系统,
6.0亿元,
运输服务系统,
28.6亿元,
公共设施系统,
4.3亿元,
其他系统,
53.7亿元,
2018年,
民航,
油耗为0.287公斤,
较2005年（行业节能减排目标基年）下降15.6%,
“十二五”末（2013-2015年）均值下降约12%,
2018年,
39万架次航班,
临时航路,
飞行距离1574万公里,
燃油消耗8.5万吨,
二氧化碳排放约26.8万吨,
截至2018年,
年旅客吞吐量,
500万人次以上,
机场,
95%以上的单位,
APU替代设备安装,
截至2018年,
民航机场,
电动车辆1524台,
充电设施827个,
电动车辆占比约5%,
2018年12月29日,
《中华人民共和国民用航空法》,
第五次修订,
2018年,
20部民航规章,
2018年,
全行业,
行政处罚案件149起,
10个自然人和2家单位因实施《民航行业信用管理办法（试行）》规定的严重失信行为而被列入民航行业严重失信人名单；4209名旅客被列入限制乘坐民用航空器特定严重失信人名单,
截至2018年12月底,
全行业,
职工70.5万人,
2018年,
民航工会,
民航系统,
1个先进单位,
“全国五一劳动奖状”,
3名先进个人,
“全国五一劳动奖章”,
10个先进班组,
“全国工人先锋号”,
2018年,
“安康杯”,
440个单位,
3.1万个班组,
63.3万名职工参加,
