entity,
截至2017年底,
我国,
其他国家或地区,
双边航空运输协定122个,
比上年底增加2个,
亚洲有44个（含东盟）,
非洲有24个,
欧洲有37个,
美洲有10个,
大洋洲有7个,
截至2017年底,
我国,
运输航空公司58家,
比上年底净减1家,
国有控股公司43家,
民营和民营控股公司15家,
全货运航空公司8家,
中外合资航空公司10家,
上市公司7家,
中航集团,
飞行小时253.3万小时,
运输总周转量286.4亿吨公里,
比上年增长9.4%,
旅客运输量1.26亿人次,
比上年增长9.2%,
货邮运输量201.1万吨,
比上年增长4.9%,
东航集团,
飞行小时211.1万小时,
运输总周转量213.2亿吨公里,
比上年增长8.2%,
旅客运输量1.11亿人次,
比上年增9长8.9%,
货邮运输量143.9万吨,
比上年增长3.1%,
南航集团,
飞行小时256.6万小时,
运输总周转量272.9亿吨公里,
比上年增长11.9%,
旅客运输量1.26亿人次,
比上年增长10.2%,
货邮运输量167.2万吨,
比上年增长3.7%,
海航集团,
飞行小时167.4万小时,
运输总周转量168.3亿吨公里,
比上年增长18.9%,
旅客运输量0.98亿人次,
比上年增长19.1%,
货邮运输量78.3万吨,
比上年下降0.3%,
其他航空公司,
飞行小时171.4万小时,
运输总周转量142.3亿吨公里,
比上年增长20.9%,
旅客运输量0.90亿人次,
比上年增长22.4%,
货邮运输量115.5万吨,
比上年增长18.7%,
2017年,
全行业,
通用航空生产飞行83.75万小时,
比上年增长9.5%,
工业航空作业,
8.93万小时,
比上年增长7.8%,
农林业航空作业,
5.96万小时,
比上年增长16.8%,
其他通用航空,
68.86万小时,
比上年增长9.2%,
截至2017年底,
通用航空经营许可证,
通用航空企业365家,
华北地区92家,
中南地区77家,
华东地区80家,
东北地区32家,
西南地区40家,
西北地区32家,
新疆地区12家,
2017年,
全行业,
在册运输飞机,
平均日利用率为9.49小时,
比上年增加0.08小时,
大中型飞机,
平均日利用率为9.63小时,
比上年增加0.06小时,
小型飞机,
平均日利用率为7.04小时,
比上年增加0.4小时,
2017年,
正班客座率平均为83.2%,
比上年提高0.6个百分点,
2017年,
正班载运率平均为73.5%,
比上年提高0.8个百分点,
航空公司,
营业收入5333.8亿元,
比上年增长11.9%,
利润总额408.2亿元,
比上年增长32.6亿元,
机场,
营业收入958.0亿元,
比上年增长14.6%,
利润总额154.0亿元,
比上年增长30.9亿元,
保障企业,
营业收入1168.8亿元,
比上年增长35.1%,
利润总额90.1亿元,
比上年增长8.1亿元,
2017年,
全行业,
运输收入水平为4.57元/吨公里,
比上年下降0.08元/吨公里,
客运收入水平5.51元/吨公里,
比上年下降0.18元/吨公里,
货邮运输收入水平1.48元/吨公里,
比上年提高0.15元/吨公里,
2017年,
全行业,
应交税金381.4亿元,
比2016年增长5.6%,
2017年,
民航安全形势平稳，全行业未发生运输航空事故，运输航空百万小时重大事故率十年滚动值为0.015（世界平均水平为0.175）,
发生通用航空事故6起，死亡4人,
自2010年8月25日至2017年底,
运输航空,
安全飞行88个月，累计安全飞行5682万小时,
2017年,
事故征候587起,
同比上升12.45%,
严重事故征候19起,
同比上升5.56%,
严重事故征候,
责任原因事故征候,
万时率,
0.018和0.030,
2017年,
全行业,
41家运输航空公司未发生责任原因事故征候,
2017年,
民航安检部门,
旅客5.66亿人次,
托运行李3.19亿件次,
航空货物（不含邮件、快件）4.43亿件次,
邮件、快件1.99亿件次,
编造虚假恐怖威胁信息非法干扰事件52起,
2017年,
客运航空公司,
航班403.9万班次,
正常航班289.5万班次,
平均航班正常率为71.67%,
2017年,
主要航空公司,
航班298.8万班次,
正常航班212.9万班次,
平均航班正常率为71.25%,
2017年,
民航局、民航局消费者事务中心和中国航空运输协会,
航空消费者投诉24781件,
2017年,
受理投诉总量,
比上年增加5615件,
同比增长29.3%,
2017年,
民航,
固定资产投资总额1806.9亿元,
基本建设和技术改造投资869.4亿元,
比上年增长11.1%,
基本建设和技术改造投资,
机场系统,
固定资产投资总额741.4亿元,
比上年增加81.0亿元,
空管系统,
固定资产投资23.3亿元,
与上年持平,
民航信息系统,
1.4亿元,
民航科研、教育系统,
14.6亿元,
民航安全保卫系统,
3.2亿元,
民航机务维修系统,
2.0亿元,
运输服务系统,
15.2亿元,
公共设施系统,
10.0亿元,
其他系统,
58.3亿元,
2017年,
民航,
油耗为0.293公斤,
较2005年（行业节14能减排目标基年）下降13.82%,
“十二五”末（2013-2015年）均值下降约22%,
2017年,
35.5万架次航班,
临时航路,
飞行距离1343万公里,
燃油消耗7.2万吨,
二氧化碳排放约22.8万吨,
截至2017年,
年旅客吞吐量,
500万人次以上,
机场,
90%以上的单位,
APU替代设备安装,
2017年,
民航直属院校,
招收学生21636人,
研究生882人,
普通本专科生18573人,
成人招生2181人,
2017年,
民航直属院校,
在校生数达到70291人,
研究生2743人,
普通本专科生62706人,
成人在校生4842人,
2017年,
民航直属院校,
毕业学生16846人,
硕士研究生822人,
普通本专科13868人,
成人学生2156人,
2017年,
民航,
科技成果20项,
民航协会科学技术奖28项,
2017年底,
民航,
驾驶员有效执照总数为55765本,
比上年底增加5261本,
2017年,
民航工会,
民航系统,
1个先进单位,
“全国五一劳动奖状”,
3名先进个人,
“全国五一劳动奖章”,
10个先进班组,
“全国工人先锋号”,
2016-2017年,
“安康杯”,
822个单位,
54775个班组,
1136732名职工,
